2014-10,0.14285714285714285,0.5142857142857142,0,0,0,0,0.02857142857142857,0.34285714285714286,0.22857142857142856,0.02857142857142857,0.14285714285714285,0.11428571428571428,0.02857142857142857,0.11428571428571428,0.02857142857142857
2014-11,0.25,0.3571428571428571,0,0,0,0,0,0.2857142857142857,0.17857142857142855,0,0.2857142857142857,0.03571428571428571,0,0.03571428571428571,0.07142857142857142
2014-12,0.25,0.625,0,0,0,0,0,0.5416666666666666,0.20833333333333331,0,0.375,0,0,0.25,0.08333333333333333
2015-01,0.2972972972972973,0.3333333333333333,0,0,0,0.06306306306306306,0.009009009009009009,0.40540540540540543,0.04504504504504504,0.02702702702702703,0.1981981981981982,0.07207207207207207,0.02702702702702703,0.3333333333333333,0.02702702702702703
2015-02,0.2558139534883721,0.36046511627906974,0.011627906976744186,0.011627906976744186,0,0,0,0.41860465116279066,0.10465116279069767,0.046511627906976744,0.26744186046511625,0.023255813953488372,0.023255813953488372,0.32558139534883723,0.023255813953488372
2015-03,0.2555555555555556,0.3888888888888889,0.07777777777777778,0.044444444444444446,0,0,0,0.22222222222222224,0.1,0.022222222222222223,0.3,0.011111111111111112,0.05555555555555556,0.23333333333333334,0.044444444444444446
2015-04,0.1643835616438356,0.410958904109589,0.2054794520547945,0.0821917808219178,0,0,0,0.3835616438356164,0.1095890410958904,0.0136986301369863,0.2602739726027397,0.0410958904109589,0.0136986301369863,0.2876712328767123,0.0273972602739726
2015-05,0.2978723404255319,0.36170212765957444,0.1276595744680851,0.10638297872340426,0,0,0.0425531914893617,0.2765957446808511,0.10638297872340426,0.02127659574468085,0.3829787234042553,0.0425531914893617,0,0.02127659574468085,0
2015-06,0.1020408163265306,0.3877551020408163,0.08163265306122448,0.04081632653061224,0,0,0.04081632653061224,0.18367346938775508,0.2040816326530612,0.04081632653061224,0.22448979591836732,0,0,0.16326530612244897,0.02040816326530612
2015-07,0.20270270270270271,0.40540540540540543,0.08108108108108109,0.06756756756756757,0.08108108108108109,0,0.02702702702702703,0.28378378378378377,0.2567567567567568,0.013513513513513514,0.31081081081081086,0,0.06756756756756757,0.24324324324324326,0.05405405405405406
2015-08,0.2777777777777778,0.5277777777777778,0.05555555555555555,0.16666666666666666,0,0,0,0.3333333333333333,0.3055555555555555,0,0.4722222222222222,0.1111111111111111,0.027777777777777776,0.41666666666666663,0
2015-09,0.27044025157232704,0.3207547169811321,0.025157232704402517,0.11949685534591195,0.05660377358490566,0.06289308176100629,0.18238993710691825,0.11949685534591195,0.04402515723270441,0.1320754716981132,0.2138364779874214,0.03773584905660378,0.07547169811320756,0.4025157232704403,0.17610062893081763
2015-10,0.10749185667752444,0.1758957654723127,0.048859934853420196,0.06188925081433225,0.10749185667752444,0.254071661237785,0.11400651465798047,0.10749185667752444,0.02280130293159609,0.08469055374592835,0.26058631921824105,0.14332247557003258,0.08143322475570033,0.26058631921824105,0.1986970684039088
2015-11,0.1393939393939394,0.17575757575757575,0.006060606060606061,0.15757575757575756,0.06666666666666667,0.32727272727272727,0.07272727272727272,0.07878787878787878,0.08484848484848485,0.15757575757575756,0.37575757575757573,0.23636363636363636,0.06666666666666667,0.20606060606060606,0.06060606060606061
2015-12,0.125748502994012,0.15568862275449102,0.005988023952095809,0.1377245508982036,0.07185628742514971,0.2694610778443114,0.035928143712574856,0.0658682634730539,0.07784431137724551,0.10179640718562875,0.3413173652694611,0.17365269461077845,0.04790419161676647,0.24550898203592816,0.16167664670658682
2016-01,0.07407407407407407,0.4074074074074074,0,0,0.14814814814814814,0.37037037037037035,0,0.037037037037037035,0.14814814814814814,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.14814814814814814,0,0
2016-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08,0,0,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,0.6666666666666666,0
2016-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
